Instance,Algorithm,Config,ObjVal,ObjBound,MIPGap,RuntimeGurobi,Status,RuntimeTotal
r_25_70_30_70_6,base,No VI,751.1287421363179,688.2096751278905,0.08376602235919846,600.1349999904633,9,601.4560549259186
r_25_70_30_70_6,base,VI1,751.128742136318,702.3174626350835,0.0649839059046099,600.2149999141693,9,601.4515023231506
r_25_70_30_70_6,base,VI2,751.1287421363179,689.042655548743,0.08265705078864793,600.1010000705719,9,601.2456419467926
r_25_70_30_70_6,base,VI3,793.7160389493937,687.1576029960822,0.13425259251955912,600.079999923706,9,600.8011372089386
r_25_70_30_70_6,base,VI4,751.5578944436762,680.2680986960391,0.0948560267607963,600.2020001411438,9,601.1723198890686
r_25_70_30_70_6,base,VI1+VI4,784.951591544458,696.0605267321574,0.11324400863676184,600.4079999923706,9,601.3531763553619
r_25_70_30_70_6,base,VI2+VI4,751.5578944436762,680.5685658804512,0.09445623429419674,600.2079999446869,9,601.7465288639069
r_25_70_30_70_6,base,VI3+VI4,791.4789371823956,679.8426012992504,0.14104776594632068,600.1740000247955,9,601.3356275558472
r_25_70_30_70_6,base,All VI,813.3255690507808,694.9242317180235,0.14557680446582,600.2780001163483,9,601.1790664196014
r_25_70_30_70_6,lns,base,815.6943549149491,810.0975389633873,0.006861413123479888,3.375,2,104.29492378234863
r_25_70_30_70_6,ils,base,870.3666439573967,870.3666439573965,0.0,0.4419999122619629,2,111.11696481704712
