Instance,Algorithm,Config,ObjVal,ObjBound,MIPGap,RuntimeGurobi,Status,RuntimeTotal
r_50_70_30_70_7,base,No VI,868.390877641607,583.343010439786,0.3282483436214341,600.3819999694824,9,603.0092492103577
r_50_70_30_70_7,base,VI1,1014.1247025778266,583.772397670437,0.4243583691566405,600.210000038147,9,602.2027115821838
r_50_70_30_70_7,base,VI2,836.3317006747011,560.5049139733396,0.32980549042783064,600.5130000114441,9,602.6863687038422
r_50_70_30_70_7,base,VI3,907.4475483391935,555.6937976647978,0.3876298429789952,600.4159998893738,9,602.4417831897736
r_50_70_30_70_7,base,VI4,810.7348663776392,568.6378783467837,0.29861425488278803,600.385999917984,9,603.2243807315826
r_50_70_30_70_7,base,VI1+VI4,1016.4070193328504,567.2426711436003,0.4419138589618091,600.1370000839233,9,601.3995790481567
r_50_70_30_70_7,base,VI2+VI4,779.2985979472049,567.5981301634589,0.27165513750621184,600.3230001926422,9,602.086489200592
r_50_70_30_70_7,base,VI3+VI4,795.1723679383933,546.779092667159,0.31237664346314253,600.3830001354218,9,602.2985007762909
r_50_70_30_70_7,base,All VI,989.6380608396165,570.4225227088176,0.4236049063989447,600.3250000476837,9,602.2219259738922
r_50_70_30_70_7,lns,base,963.2919711888384,963.2919711888384,0.0,2.3410000801086426,2,137.6031687259674
r_50_70_30_70_7,ils,base,992.4218803264891,982.9496902617253,0.00954451957633949,3.0230000019073486,2,154.8905098438263
