Instance,Algorithm,Config,ObjVal,ObjBound,MIPGap,RuntimeGurobi,Status,RuntimeTotal
r_25_70_30_70_5,base,No VI,734.4658598326436,649.5343950941713,0.11563704915817993,600.2760000228882,9,601.1159722805023
r_25_70_30_70_5,base,VI1,792.6412024341226,643.576946934327,0.1880601904645306,600.239000082016,9,601.022292137146
r_25_70_30_70_5,base,VI2,734.4658598326436,649.5463841892774,0.11562072560148133,600.2559998035431,9,601.0896010398865
r_25_70_30_70_5,base,VI3,735.7365082128047,652.8693775096543,0.11263153286282461,600.2910001277924,9,601.1147825717926
r_25_70_30_70_5,base,VI4,732.2842071530446,645.2247833341414,0.11888747970869194,600.404000043869,9,601.3390431404114
r_25_70_30_70_5,base,VI1+VI4,767.2462023314398,634.988968673422,0.17237913104832084,600.3519999980927,9,601.5814003944397
r_25_70_30_70_5,base,VI2+VI4,732.2842071530446,643.8680457110567,0.12074022705710119,600.4509999752045,9,601.2247633934021
r_25_70_30_70_5,base,VI3+VI4,794.3597336107301,643.1626965631186,0.19033824431199636,600.3940000534058,9,601.2899649143219
r_25_70_30_70_5,base,All VI,784.0245345433257,635.2983182757682,0.18969587010971115,600.6690001487732,9,601.4861228466034
r_25_70_30_70_5,lns,base,791.1717449655481,791.1717449655481,0.0,5.186999797821045,2,158.95245218276978
r_25_70_30_70_5,ils,base,825.6425935765021,825.6425935765021,0.0,14.660000085830688,2,280.80406880378723
