Instance,Algorithm,Config,ObjVal,ObjBound,MIPGap,RuntimeGurobi,Status,RuntimeTotal
r_25_70_30_70_1,base,No VI,726.8073124966027,519.8999561592717,0.28467979446519137,600.2509999275208,9,601.0112888813019
r_25_70_30_70_1,base,VI1,747.7888933686035,530.0528999581736,0.29117307751066374,600.2389998435974,9,601.3725354671478
r_25_70_30_70_1,base,VI2,726.8073124966027,519.8526047584718,0.2847449443336445,600.175999879837,9,600.98561835289
r_25_70_30_70_1,base,VI3,779.477318336651,524.2115507763903,0.32748325263008254,600.2630000114441,9,601.3563449382782
r_25_70_30_70_1,base,VI4,746.0841650050288,519.7614419946427,0.30334744205281533,600.3339998722076,9,601.5369825363159
r_25_70_30_70_1,base,VI1+VI4,739.695118327012,520.8589541918572,0.2958464355288735,600.2190001010895,9,601.3040995597839
r_25_70_30_70_1,base,VI2+VI4,746.0841650050288,519.6084685615741,0.303552477141675,600.3880000114441,9,601.2701170444489
r_25_70_30_70_1,base,VI3+VI4,783.1107806732462,508.91278208423364,0.3501394762478975,600.2019999027252,9,601.1682703495026
r_25_70_30_70_1,base,All VI,762.1779811053884,523.9006640669784,0.31262687055434996,600.1770000457764,9,601.3138341903687
r_25_70_30_70_1,lns,base,772.2515087738873,710.4988891480474,0.07996438844630455,15.075999975204468,9,247.6148087978363
r_25_70_30_70_1,ils,base,817.0225023673169,474.87744836053,0.41877066178155925,15.022000074386597,9,130.69283294677734
