Instance,Algorithm,Config,ObjVal,ObjBound,MIPGap,RuntimeGurobi,Status,RuntimeTotal
r_15_30_30_70_1.txt,base,No VI,323.21237237200717,320.8781962731803,0.007221803056908609,5.545058012008667,2,5.567368030548096
r_15_30_30_70_1.txt,base,VI1,326.5391741601447,323.7778822184644,0.008456234841599889,5.765352964401245,2,5.784134149551392
r_15_30_30_70_1.txt,base,VI2,323.21237237200717,320.8781962731803,0.007221803056908609,5.955289125442505,2,5.974883079528809
r_15_30_30_70_1.txt,base,VI3,323.2123723720072,323.2123723720072,0.0,7.2529051303863525,2,7.273918151855469
r_15_30_30_70_1.txt,base,VI4,323.21237237200717,321.6816066397244,0.004736098810354007,3.715764045715332,2,3.735546112060547
r_15_30_30_70_1.txt,base,VI1+VI4,326.5391741601447,326.5391741601447,0.0,2.885262966156006,2,2.9067037105560303
r_15_30_30_70_1.txt,base,VI2+VI4,323.21237237200717,321.6816066397244,0.004736098810354007,3.894989013671875,2,3.916445732116699
r_15_30_30_70_1.txt,base,VI3+VI4,326.53917416014474,324.1808064033357,0.00722231187995975,7.866209030151367,2,7.8896331787109375
r_15_30_30_70_1.txt,base,All VI,326.5391741601447,326.4413888629827,0.00029945962046814005,3.4389610290527344,2,3.4608771800994873
r_15_30_30_70_1.txt,lns,base,323.21237237200717,320.8781962731803,0.007221803056908609,6.595956087112427,2,11.457515954971313
r_15_30_30_70_1.txt,ils,base,323.21237237200717,320.8781962731803,0.007221803056908609,6.5264129638671875,2,23.720975875854492
r_15_30_30_70_10.txt,base,No VI,267.6485023786281,265.41916804717204,0.008329336094331483,46.05049014091492,2,46.07475185394287
r_15_30_30_70_10.txt,base,VI1,269.3960076988142,269.3960076988142,0.0,11.8976469039917,2,11.918631076812744
r_15_30_30_70_10.txt,base,VI2,267.6485023786281,265.41916804717204,0.008329336094331483,46.03481984138489,2,46.058959007263184
r_15_30_30_70_10.txt,base,VI3,267.6485023786281,265.49526918472407,0.008045003707354875,43.48604702949524,2,43.5143768787384
r_15_30_30_70_10.txt,base,VI4,267.6485023786281,265.2886554670872,0.008816962884412291,37.19462704658508,2,37.223280906677246
r_15_30_30_70_10.txt,base,VI1+VI4,269.3960076988142,269.3960076988142,0.0,17.139862060546875,2,17.16682195663452
r_15_30_30_70_10.txt,base,VI2+VI4,267.6485023786281,265.2886554670872,0.008816962884412291,32.58387899398804,2,32.610016107559204
r_15_30_30_70_10.txt,base,VI3+VI4,276.0359423042763,273.2794128280203,0.009986125188065003,102.09189414978027,2,102.13026714324951
r_15_30_30_70_10.txt,base,All VI,276.0359423042763,274.6894635554065,0.004877910961991923,31.801136016845703,2,31.830845832824707
r_15_30_30_70_10.txt,lns,base,267.6485023786281,245.01129485538215,0.08457812138706575,15.009782075881958,9,46.8791069984436
r_15_30_30_70_10.txt,ils,base,267.6485023786281,267.6485023786281,0.0,1.039383888244629,2,28.72029423713684
r_15_30_30_70_2.txt,base,No VI,307.0630782040612,307.0630782040612,0.0,13.536759853363037,2,13.559993028640747
r_15_30_30_70_2.txt,base,VI1,307.0630782040612,304.3543654869147,0.008821355966953522,9.873786926269531,2,9.899616003036499
r_15_30_30_70_2.txt,base,VI2,307.0630782040612,307.0630782040612,0.0,13.420331001281738,2,13.445386171340942
r_15_30_30_70_2.txt,base,VI3,307.0630782040612,305.4301251530054,0.00531797264785637,10.059664964675903,2,10.08374285697937
r_15_30_30_70_2.txt,base,VI4,307.0630782040612,307.0630782040612,0.0,4.687891960144043,2,4.710946798324585
r_15_30_30_70_2.txt,base,VI1+VI4,307.0630782040612,306.2805392241058,0.0025484632816562924,7.278079032897949,2,7.3038599491119385
r_15_30_30_70_2.txt,base,VI2+VI4,307.0630782040612,307.0630782040612,0.0,4.281151056289673,2,4.303600788116455
r_15_30_30_70_2.txt,base,VI3+VI4,315.2547618786273,312.91507745108686,0.007421567286083358,22.407011032104492,2,22.434407234191895
r_15_30_30_70_2.txt,base,All VI,320.68591225667933,318.06443914739225,0.008174581448993726,23.71690011024475,2,23.746490001678467
r_15_30_30_70_2.txt,lns,base,307.0630782040612,307.0630782040612,0.0,13.742363929748535,2,15.49249792098999
r_15_30_30_70_2.txt,ils,base,307.0630782040612,307.0630782040612,0.0,13.547513008117676,2,17.478078842163086
r_15_30_30_70_3.txt,base,No VI,300.29175352947766,300.29175352947766,0.0,1.109915018081665,2,1.1312510967254639
r_15_30_30_70_3.txt,base,VI1,300.29175352947766,300.29175352947766,0.0,1.4490079879760742,2,1.4734859466552734
r_15_30_30_70_3.txt,base,VI2,300.29175352947766,300.29175352947766,0.0,1.1123149394989014,2,1.13612699508667
r_15_30_30_70_3.txt,base,VI3,300.29175352947766,300.29175352947766,0.0,1.2861151695251465,2,1.3111391067504883
r_15_30_30_70_3.txt,base,VI4,300.29175352947766,300.29175352947766,0.0,1.2978260517120361,2,1.3235459327697754
r_15_30_30_70_3.txt,base,VI1+VI4,300.29175352947766,297.65668781195257,0.008775018582940965,2.066685914993286,2,2.0905771255493164
r_15_30_30_70_3.txt,base,VI2+VI4,300.29175352947766,300.29175352947766,0.0,1.2595090866088867,2,1.2830121517181396
r_15_30_30_70_3.txt,base,VI3+VI4,317.57706241606934,317.57706241606934,0.0,6.990305185317993,2,7.015729904174805
r_15_30_30_70_3.txt,base,All VI,317.5770624160693,317.5770624160693,0.0,7.43352198600769,2,7.459420919418335
r_15_30_30_70_3.txt,lns,base,300.29175235831553,300.2917522461513,3.73517517624571e-10,0.035382986068725586,2,2.5976788997650146
r_15_30_30_70_3.txt,ils,base,300.29175352947766,300.29175352947766,0.0,1.0991389751434326,2,7.5015869140625
r_15_30_30_70_4.txt,base,No VI,289.87912192614965,288.033226848502,0.006367809676606875,0.9168188571929932,2,0.9395570755004883
r_15_30_30_70_4.txt,base,VI1,293.79533197675084,293.79533197675084,0.0,1.4983530044555664,2,1.5248749256134033
r_15_30_30_70_4.txt,base,VI2,289.87912192614965,288.033226848502,0.006367809676606875,0.7565150260925293,2,0.7800071239471436
r_15_30_30_70_4.txt,base,VI3,289.87912192614965,289.5162498190892,0.0012518049062978554,3.3571770191192627,2,3.3814198970794678
r_15_30_30_70_4.txt,base,VI4,289.87912192614965,288.38877138179464,0.005141282802473425,1.1053709983825684,2,1.1281099319458008
r_15_30_30_70_4.txt,base,VI1+VI4,293.79533197675084,292.7275210045441,0.003634540293823516,3.130887985229492,2,3.1551880836486816
r_15_30_30_70_4.txt,base,VI2+VI4,289.87912192614965,288.38877138179464,0.005141282802473425,1.1193499565124512,2,1.143038034439087
r_15_30_30_70_4.txt,base,VI3+VI4,289.87912192614965,288.3640135382123,0.0052266902765192545,1.221898078918457,2,1.2460548877716064
r_15_30_30_70_4.txt,base,All VI,293.79533197675084,292.18821475300894,0.00547019318832842,1.566662073135376,2,1.5927319526672363
r_15_30_30_70_4.txt,lns,base,289.87912151406107,289.63765034393214,0.0008330064230487158,0.26931095123291016,2,4.484253883361816
r_15_30_30_70_4.txt,ils,base,289.87912192614965,288.033226848502,0.006367809676606875,0.7022769451141357,2,3.0303380489349365
r_15_30_30_70_5.txt,base,No VI,347.7885116639461,347.7885116639461,0.0,33.26221418380737,2,33.28587007522583
r_15_30_30_70_5.txt,base,VI1,347.78851166394605,346.8386620266637,0.002731112746473185,6.56902003288269,2,6.594465017318726
r_15_30_30_70_5.txt,base,VI2,347.7885116639461,347.7885116639461,0.0,31.31253409385681,2,31.343957662582397
r_15_30_30_70_5.txt,base,VI3,347.7885116639461,346.0151105330952,0.0050990790994398325,16.3506441116333,2,16.377660751342773
r_15_30_30_70_5.txt,base,VI4,347.7885116639461,344.82406807500297,0.008523696124291656,17.821831941604614,2,17.849239110946655
r_15_30_30_70_5.txt,base,VI1+VI4,347.7885116639461,347.7885116639461,0.0,4.431307077407837,2,4.454736948013306
r_15_30_30_70_5.txt,base,VI2+VI4,347.7885116639461,344.82406807500297,0.008523696124291656,17.225093841552734,2,17.25108814239502
r_15_30_30_70_5.txt,base,VI3+VI4,348.095097909888,348.095097909888,0.0,11.551283121109009,2,11.57751202583313
r_15_30_30_70_5.txt,base,All VI,348.095097909888,345.14830634604823,0.008465478490026374,6.756385803222656,2,6.781998157501221
r_15_30_30_70_5.txt,lns,base,347.78851166394605,347.78851166394605,0.0,0.9641458988189697,2,37.469640016555786
r_15_30_30_70_5.txt,ils,base,347.7885116639461,322.49579110102025,0.07272442796317893,15.00282597541809,9,32.51298403739929
r_15_30_30_70_6.txt,base,No VI,315.9647784226684,315.9647784226684,0.0,1.2071161270141602,2,1.2290842533111572
r_15_30_30_70_6.txt,base,VI1,317.8274889974149,317.8274889974149,0.0,1.1086251735687256,2,1.133667230606079
r_15_30_30_70_6.txt,base,VI2,315.9647784226684,315.9647784226684,0.0,1.2025251388549805,2,1.2256650924682617
r_15_30_30_70_6.txt,base,VI3,315.96477842266836,313.6862426824485,0.007211359923072982,1.5447750091552734,2,1.568331003189087
r_15_30_30_70_6.txt,base,VI4,315.9647784226685,315.9647784226685,0.0,1.4709389209747314,2,1.4944281578063965
r_15_30_30_70_6.txt,base,VI1+VI4,317.8274889974149,315.8708862527191,0.006156178469231421,1.3287830352783203,2,1.3540630340576172
r_15_30_30_70_6.txt,base,VI2+VI4,315.9647784226685,315.9647784226685,0.0,1.41143798828125,2,1.436427116394043
r_15_30_30_70_6.txt,base,VI3+VI4,315.9647784226685,313.0255416768625,0.009302418960996216,1.6755139827728271,2,1.6991710662841797
r_15_30_30_70_6.txt,base,All VI,317.8274889974149,314.6870428726599,0.009880977050353661,1.5966720581054688,2,1.6226131916046143
r_15_30_30_70_6.txt,lns,base,315.9647784226684,315.9647784226684,0.0,1.1657819747924805,2,3.5747361183166504
r_15_30_30_70_6.txt,ils,base,315.9647784226684,315.9647784226684,0.0,1.155301809310913,2,4.953760147094727
r_15_30_30_70_7.txt,base,No VI,303.3062311398146,303.3062311398146,0.0,8.719720125198364,2,8.7466721534729
r_15_30_30_70_7.txt,base,VI1,305.36990531340035,305.36990531340035,0.0,7.746725082397461,2,7.77026629447937
r_15_30_30_70_7.txt,base,VI2,303.3062311398146,303.3062311398146,0.0,8.821377038955688,2,8.84602689743042
r_15_30_30_70_7.txt,base,VI3,303.3062311398146,301.2154654515873,0.006893250034363838,9.574947834014893,2,9.599356174468994
r_15_30_30_70_7.txt,base,VI4,303.3062311398146,300.4238256986199,0.009503284618857678,4.542589902877808,2,4.566986083984375
r_15_30_30_70_7.txt,base,VI1+VI4,305.36990531340035,305.36990531340035,0.0,3.247375965118408,2,3.2720041275024414
r_15_30_30_70_7.txt,base,VI2+VI4,303.3062311398146,300.4238256986199,0.009503284618857678,4.485489130020142,2,4.509735822677612
r_15_30_30_70_7.txt,base,VI3+VI4,303.3062311398146,303.3062311398146,0.0,4.0079240798950195,2,4.032757997512817
r_15_30_30_70_7.txt,base,All VI,305.36990531340035,303.9399735283792,0.004682621830575015,3.9536190032958984,2,3.9801740646362305
r_15_30_30_70_7.txt,lns,base,303.3062311398146,303.3062311398146,0.0,8.378622055053711,2,10.6385657787323
r_15_30_30_70_7.txt,ils,base,303.3062311398146,303.3062311398146,0.0,8.569581031799316,2,13.081102132797241
r_15_30_30_70_8.txt,base,No VI,300.2820279666346,297.2989675238166,0.009934195739311596,5.745067834854126,2,5.76500391960144
r_15_30_30_70_8.txt,base,VI1,322.07251269385097,321.6142238042506,0.0014229369832500125,36.19964909553528,2,36.22923398017883
r_15_30_30_70_8.txt,base,VI2,300.2820279666346,297.2989675238166,0.009934195739311596,5.801275014877319,2,5.825650930404663
r_15_30_30_70_8.txt,base,VI3,300.2820279666346,300.2820279666346,0.0,4.282176971435547,2,4.306550979614258
r_15_30_30_70_8.txt,base,VI4,300.2820279666346,300.2820279666346,0.0,4.3498570919036865,2,4.374810218811035
r_15_30_30_70_8.txt,base,VI1+VI4,322.0725126938509,322.0725126938509,0.0,9.263247013092041,2,9.288323879241943
r_15_30_30_70_8.txt,base,VI2+VI4,300.2820279666346,300.2820279666346,0.0,4.361685037612915,2,4.386062145233154
r_15_30_30_70_8.txt,base,VI3+VI4,315.9317387097061,314.2861363778282,0.0052087274884084125,14.128294944763184,2,14.153868198394775
r_15_30_30_70_8.txt,base,All VI,329.9739017569808,326.95298407066167,0.009155020049264329,34.01126313209534,2,34.039998054504395
r_15_30_30_70_8.txt,lns,base,300.2820279666346,297.2989675238166,0.009934195739311596,5.605633020401001,2,6.614553928375244
r_15_30_30_70_8.txt,ils,base,300.2820279666346,297.2989675238166,0.009934195739311596,5.530476093292236,2,8.608074188232422
r_15_30_30_70_9.txt,base,No VI,314.5183463229421,311.9717604268941,0.008096780126883902,31.20595693588257,2,31.231076955795288
r_15_30_30_70_9.txt,base,VI1,314.5183463229421,311.8713981222869,0.00841587853809117,16.878788948059082,2,16.906888008117676
r_15_30_30_70_9.txt,base,VI2,314.5183463229421,311.9717604268941,0.008096780126883902,30.628517150878906,2,30.65741777420044
r_15_30_30_70_9.txt,base,VI3,314.5183463229421,312.25899077547166,0.007183541354215797,16.905771017074585,2,16.932881832122803
r_15_30_30_70_9.txt,base,VI4,314.5183463229421,311.91725005336536,0.008270093938831644,21.95335292816162,2,21.98068618774414
r_15_30_30_70_9.txt,base,VI1+VI4,314.5183463229421,311.99364793068355,0.008027189579797075,22.004019021987915,2,22.03139305114746
r_15_30_30_70_9.txt,base,VI2+VI4,314.5183463229421,311.91725005336536,0.008270093938831644,22.134021997451782,2,22.161022901535034
r_15_30_30_70_9.txt,base,VI3+VI4,329.16933343132894,326.0801277948248,0.009384852483983252,56.50619602203369,2,56.53807306289673
r_15_30_30_70_9.txt,base,All VI,329.1692877928615,326.8640512562122,0.0070031944720795125,63.24755096435547,2,63.27927827835083
r_15_30_30_70_9.txt,lns,base,314.5183463229421,288.1366359416487,0.08387971859105822,15.006824016571045,9,24.65393614768982
r_15_30_30_70_9.txt,ils,base,314.5183463229421,288.1366359416487,0.08387971859105822,15.004656076431274,9,21.60162591934204
