Instance,Algorithm,Config,ObjVal,ObjBound,MIPGap,RuntimeGurobi,Status,RuntimeTotal
r_15_30_30_70_1.txt,base,No VI,323.2123723720072,320.4409002893606,0.008574771016057268,22.120999813079834,2,22.185378551483154
r_15_30_30_70_1.txt,base,VI1,326.5391741601447,326.5391741601447,0.0,16.465999841690063,2,16.536536693572998
r_15_30_30_70_1.txt,base,VI2,323.2123723720072,320.4409002893606,0.008574771016057268,33.76699995994568,2,33.85055732727051
r_15_30_30_70_1.txt,base,VI3,323.2123723720072,322.76924963743267,0.0013709955820148433,32.519999980926514,2,32.60043001174927
r_15_30_30_70_1.txt,base,VI4,323.2123723720072,322.41425187127066,0.002469337714021502,22.131999969482422,2,22.215496301651
r_15_30_30_70_1.txt,base,VI1+VI4,326.5391741601447,325.2359766150211,0.003990937836096931,16.542999982833862,2,16.61835551261902
r_15_30_30_70_1.txt,base,VI2+VI4,323.2123723720072,322.41425187127066,0.002469337714021502,23.795000076293945,2,23.874258518218994
r_15_30_30_70_1.txt,base,VI3+VI4,326.5391741601447,323.67197554111084,0.00878056553676369,33.093000173568726,2,33.20332717895508
r_15_30_30_70_1.txt,base,All VI,326.5391741601447,326.5391741601447,0.0,15.07699990272522,2,15.256791591644287
r_15_30_30_70_1.txt,lns,base,323.2123723720072,306.8483091918853,0.050629445463453444,15.041999816894531,9,40.64144587516785
r_15_30_30_70_1.txt,ils,base,323.2123723720072,302.5236714592983,0.06400961931276831,15.037999868392944,9,48.68830394744873
r_15_30_30_70_10.txt,base,No VI,267.6485023786281,264.99175254711406,0.009926264514477595,204.3840000629425,2,204.66827988624573
r_15_30_30_70_10.txt,base,VI1,269.3960076988142,268.4542050891386,0.0034959783469712797,55.97199988365173,2,56.20590162277222
r_15_30_30_70_10.txt,base,VI2,267.6485023786281,264.99175254711406,0.009926264514477595,200.19600009918213,2,200.46627163887024
r_15_30_30_70_10.txt,base,VI3,267.6485023786281,265.4090500073738,0.00836713955561856,169.28300023078918,2,169.52341747283936
r_15_30_30_70_10.txt,base,VI4,267.6485023786281,265.10111526727513,0.009517658752856843,147.10899996757507,2,147.33750128746033
r_15_30_30_70_10.txt,base,VI1+VI4,269.3960076988142,267.0813551209593,0.008592007719886715,154.09300017356873,2,154.81553030014038
r_15_30_30_70_10.txt,base,VI2+VI4,267.6485023786281,265.10111526727513,0.009517658752856843,162.0220000743866,2,162.61303424835205
